
,Gene names,Location,median log conc uM median norm,conc uM
10321,GNL3,astrocytes,-2.54861371436909,0.078189984555649
10322,GNL3,axon,-6.8224782227002,0.00108901874439
10323,GNL3,large protein complex,-1.71137557183588,0.180617169765225
10324,GNL3,neurons,-3.52708670021698,0.029390414352967
10325,GNL3L,astrocytes,-4.4911276282029,0.011207998226273
10326,GNL3L,large protein complex,-2.21941201348027,0.10867298829516
10327,GNL3L,neurons,-3.48563266283298,0.030634371069034
10328,GNPAT,astrocytes,-3.55086933875508,0.028699679062939
10329,GNPAT,axon,-6.91565996338922,0.000992126475454
10330,GNPAT,neurons,-4.39531445664572,0.0123350008925
10331,GNPAT,peroxisome,-4.80707665092687,0.008171713585408
10332,GNPDA1,astrocytes,-1.14299965076067,0.318861113857167
10333,GNPDA1,neurons,-1.84566844969512,0.157919724209045
10334,GNPDA1,"subcellular,not specified",-1.32603123047711,0.265528996260295
10335,GNPDA2,astrocytes,-1.18659707785821,0.305258268764626
10336,GNPDA2,neurons,-1.81257878764296,0.163232651231468
10337,GNPDA2,"subcellular,not specified",-2.36916748251065,0.093558583021656
10338,GNPNAT1,astrocytes,-3.22108388729031,0.039911774942179
10339,GNPNAT1,neurons,-4.18434146394743,0.015232233614758
10340,GNPNAT1,"subcellular,not specified",-3.98399626238187,0.018611115627495
10341,GNPTAB,astrocytes,-6.07468758464915,0.002300364743133
10342,GNPTAB,neurons,-5.44397425010995,0.004322271303858
10343,GNPTAB,"subcellular,not specified",-8.05718499659924,0.000316817393249
10344,GNPTG,astrocytes,-3.97854712440059,0.018712806978008
10345,GNPTG,neurons,-5.01953357181657,0.006607607965247
10346,GNPTG,"subcellular,not specified",-5.80670189930427,0.003007332218695
10347,GNS,astrocytes,-1.73741397864355,0.175974887524628
10348,GNS,lysosome,-1.70378399437666,0.181993556864273
10349,GNS,neurons,-2.12343032961494,0.119620585870384
10350,GOLGA1,astrocytes,-4.23170568200087,0.014527589954764
10351,GOLGA1,golgi,-5.25111503791132,0.005241670478159
10352,GOLGA1,neurons,-4.14549088202433,0.015835660601955
10353,GOLGA2,astrocytes,-1.79458954028371,0.166195654970049
10354,GOLGA2,axon,-5.63906874532276,0.003556178572607
10355,GOLGA2,golgi,-2.2868171535121,0.101589290941516
10356,GOLGA2,neurons,-2.02639897969558,0.131809315586548
10357,GOLGA2,"subcellular,not specified",-6.14026414094915,0.002154354489896
10358,GOLGA3,astrocytes,-3.82180052406001,0.021888354883571
10359,GOLGA3,er,-7.09770051438617,0.000827004423266
10360,GOLGA3,golgi,-2.46332735205129,0.085151151220638
10361,GOLGA3,neurons,-3.21285870657597,0.040241410300488
10362,GOLGA4,astrocytes,-4.92108129344784,0.007291242609947
10363,GOLGA4,axon,-8.98359238505791,0.000125451367424
10364,GOLGA4,endosome,-3.99273890511476,0.018449114483628
10365,GOLGA4,neurons,-4.44703162186883,0.011713284875637
10366,GOLGA4,"subcellular,not specified",-4.39418321140425,0.012348962699188
10367,GOLGA5,astrocytes,-2.85867996719185,0.057344406824885
10368,GOLGA5,golgi,-2.83762793867358,0.058564419728364
10369,GOLGA5,neurons,-3.67424413454808,0.025368573505882
10370,GOLGA5,"subcellular,not specified",-3.35001127841286,0.035083958407246
10371,GOLGA7,astrocytes,-3.77972596088388,0.02282894659232
10372,GOLGA7,plasma membrane,-3.80625761337145,0.022231221297164
10373,GOLGA7B,"subcellular,not specified",-7.19605884608954,0.000749534023824
10374,GOLGB1,astrocytes,-2.71171271827985,0.066422945443847
10375,GOLGB1,er,-3.20550229660397,0.040538534155006
10376,GOLGB1,golgi,-3.10427163327305,0.044857179140133
10377,GOLGB1,neurons,-2.41263234547849,0.089579180590808
10378,GOLIM4,astrocytes,-2.93546003642784,0.053106282861339
10379,GOLIM4,axon,-8.42214294852611,0.000219942821311
10380,GOLIM4,golgi,-2.3829401649567,0.092278863183833
10381,GOLIM4,neurons,-4.24235762379183,0.014373664171858
10382,GOLM1,astrocytes,-4.09202322651097,0.016705400534948
10383,GOLM1,lysosome,-2.6711774771192,0.069170730387209
10384,GOLM1,neurons,-5.12337338533666,0.005955897431557
10385,GOLPH3,astrocytes,-3.12942817168874,0.043742803475878
10386,GOLPH3,axon,-6.45999154712279,0.001564808937476
10387,GOLPH3,golgi,-2.95258372364011,0.052204649162694
10388,GOLPH3,neurons,-3.84940811828297,0.021292335253455
10389,GOLPH3L,astrocytes,-3.77313117104802,0.022979996220101
10390,GOLPH3L,neurons,-2.87842261819775,0.056223378659623
10391,GOLPH3L,"subcellular,not specified",-3.33376571938142,0.035658571744533
10392,GOLT1B,astrocytes,-2.81262729017616,0.060047024012558
10393,GOLT1B,er,-2.68471813260949,0.068240426036562
10394,GOLT1B,neurons,-2.16026363935542,0.115294720805013
10395,GOLT1B,"subcellular,not specified",-4.46464016172881,0.011508836334747
10396,GON4L,neurons,-4.6922406486229,0.009166125064253
10397,GON4L,"subcellular,not specified",-4.93035830595056,0.007223914446074
10398,GOPC,astrocytes,-4.10310958289503,0.01652122133561
10399,GOPC,"subcellular,not specified",-4.0199739960726,0.01795343179317
10400,GORAB,astrocytes,-5.12721052737899,0.005933087597397
10401,GORAB,axon,-6.28919529383495,0.001856253084307
10402,GORAB,neurons,-5.28371971083469,0.005073523609133
10403,GORAB,"subcellular,not specified",-4.91063868091139,0.007367781167149
10404,GORASP1,astrocytes,-3.33950701275516,0.035454431996695
10405,GORASP1,axon,-5.5346960717341,0.003947408182614
10406,GORASP1,golgi,-3.89219354840199,0.020400547333834
10407,GORASP1,neurons,-3.62050120104777,0.026769256350494
10408,GORASP2,astrocytes,-1.509949226659,0.220921194581769
10409,GORASP2,axon,-4.54166207502786,0.010655681285471
10410,GORASP2,golgi,-1.52082737657455,0.218531004699562
10411,GORASP2,neurons,-2.29758255349831,0.100501507308765
10412,GOSR1,astrocytes,-2.55898541619908,0.077383212382135
10413,GOSR1,golgi,-3.2114805199879,0.040296908707245
10414,GOSR1,neurons,-4.66906236426197,0.009381061423015
10415,GOSR2,astrocytes,-2.56167793222826,0.077175137091141
10416,GOSR2,axon,-4.28900594449282,0.013718555527313
10417,GOSR2,ergic/cisgolgi,-1.73528408568739,0.176350094631673
10418,GOSR2,neurons,-2.68245280393236,0.068395188258069
10419,GOSR2,"subcellular,not specified",-4.1630904925909,0.015559397336165
10420,GOT1,astrocytes,-0.491823414743382,0.611510340009119
10421,GOT1,axon,-0.839116416685695,0.432092144216243
10422,GOT1,neurons,-0.376200526969274,0.686464664560943
10423,GOT1,plasma membrane,-0.171959975166907,0.842012873918802
10424,GOT1,"subcellular,not specified",-5.75280223647607,0.003173874376842
10425,GOT2,astrocytes,1.15694221227338,3.18019403515002
10426,GOT2,axon,-1.69276735520282,0.184009598825705
10427,GOT2,mitochondria,0.342619919089839,1.40863326555327
10428,GOT2,neurons,1.421093879229,4.14164842645238
10429,GPAA1,astrocytes,-3.44535788588874,0.031893345821463
10430,GPAA1,neurons,-3.5152068674341,0.029741649738902
10431,GPAA1,"subcellular,not specified",-5.00220110078715,0.006723132408826
10432,GPALPP1,"subcellular,not specified",-3.22038771393707,0.039939570130386
10433,GPAM,astrocytes,-3.12654814157966,0.043868965655176
10434,GPAM,axon,-8.27428545337094,0.000254990197844
10435,GPAM,neurons,-2.47016489871307,0.084570912217105
10436,GPAM,"subcellular,not specified",-6.37438192672495,0.00170467308314
10437,GPATCH1,astrocytes,-6.71217421195375,0.001216017368841
10438,GPATCH1,large protein complex,-4.17154276490975,0.015428439298905
10439,GPATCH1,neurons,-3.75863086490835,0.023315640793918
10440,GPATCH11,astrocytes,-5.54196852091529,0.003918804990903
10441,GPATCH11,neurons,-3.9050273522091,0.020140403599224
10442,GPATCH11,"subcellular,not specified",-2.70405316145103,0.066933669231187
10443,GPATCH2,astrocytes,-6.5766134411832,0.001392557295563
10444,GPATCH2L,astrocytes,-7.61314447685375,0.000493916305668
10445,GPATCH4,astrocytes,-6.00784796049459,0.002459375161984
10446,GPATCH4,neurons,-4.74712762161118,0.008676581870301
10447,GPATCH4,"subcellular,not specified",-3.95263711749676,0.019203991757965
10448,GPATCH8,astrocytes,-4.62957176061616,0.009758937368956
10449,GPATCH8,large protein complex,-3.36846793307637,0.03444236495016
10450,GPATCH8,neurons,-3.27429059521757,0.037843706215231
10451,GPBP1,astrocytes,-4.94808883439572,0.00709695944107
10452,GPBP1,large protein complex,-4.66578384866584,0.009411867851282
10453,GPBP1,neurons,-4.51808572240101,0.010909888246564
10454,GPBP1L1,astrocytes,-2.86565797235538,0.056945650139107
10455,GPBP1L1,"subcellular,not specified",-8.4974984130728,0.000203978
10456,GPC1,astrocytes,-3.16997976570338,0.042004447825303
10457,GPC1,axon,-1.50523154605397,0.22196589255476
10458,GPC1,endosome,-2.73944186821846,0.064606395714976
10459,GPC1,er,-4.68331988033867,0.009248259749574
10460,GPC1,neurons,-2.78557807614558,0.061693415229182
10461,GPC2,astrocytes,-7.84731866325914,0.000390798426852
10462,GPC2,axon,-1.21513586558913,0.296669704351581
10463,GPC2,lysosome,-3.89729610468493,0.020296717516879
10464,GPC2,neurons,-2.82112163209788,0.059539124250242
10465,GPC3,neurons,-5.34479174504565,0.004772945091307
10466,GPC4,astrocytes,-1.14045142395664,0.319674680430097
10467,GPC4,neurons,-3.08885094092799,0.045554268888584
10468,GPC4,plasma membrane,-2.24219378146443,0.106225213673591
10469,GPC5,astrocytes,-4.92049488682694,0.007295519496763
10470,GPC6,astrocytes,-4.07559344114181,0.016982133789192
10471,GPC6,neurons,-5.30373406032712,0.004972989750272
10472,GPC6,"subcellular,not specified",-5.41348767810048,0.004456071734409
10473,GPCPD1,astrocytes,-4.06217148946657,0.017211603690332
10474,GPCPD1,axon,-6.81723674210486,0.001094741800548
10475,GPCPD1,neurons,-3.83328125464298,0.021638497594766
10476,GPCPD1,"subcellular,not specified",-4.68526323723835,0.009230304532528
10477,GPD1,astrocytes,-3.12821693656533,0.04379581839613
10478,GPD1,neurons,-3.51104615765023,0.029865653905743
10479,GPD1,"subcellular,not specified",-6.21974125053394,0.00198976
10480,GPD1L,astrocytes,-2.41506933565782,0.08936114279333
10481,GPD1L,neurons,-1.85285413840661,0.156789029504758
10482,GPD1L,plasma membrane,-1.69275549897763,0.18401178049788
10483,GPD2,astrocytes,-0.574066365895297,0.563230474586918
10484,GPD2,axon,-3.9512273584345,0.019231083851553
10485,GPD2,mitochondria,-1.56940539854192,0.208168923110367
10486,GPD2,neurons,-1.01748194839474,0.361504080992405
10487,GPHN,actin binding proteins,-1.6745979921556,0.187383493976924
10488,GPHN,astrocytes,-2.34402503912877,0.095940694970717
10489,GPHN,axon,-3.87175717437823,0.020821749815831
10490,GPHN,neurons,-1.48920357895085,0.225552218560608
10491,GPI,astrocytes,1.23005616498576,3.42142169499412
10492,GPI,axon,-1.24093602015135,0.28911347520967
10493,GPI,cytoplasm,-2.66995880257211,0.069255078381673
10494,GPI,large protein complex,1.21298164539483,3.36349847603652
10495,GPI,neurons,0.372985064549138,1.45206265246043
10496,GPI1,astrocytes,1.06949856350202,2.91391798874841
10497,GPKOW,astrocytes,-4.19130729620057,0.015126497129419
10498,GPKOW,er,-2.16599151273084,0.114636214962812
10499,GPKOW,neurons,-4.90255965215706,0.007427546782037
10500,GPLD1,astrocytes,-5.3334184827788,0.004827538914069
10501,GPLD1,neurons,-5.03738324684854,0.006490710703111
10502,GPM6A,astrocytes,-2.16762344164748,0.114449289374841
10503,GPM6A,axon,0.100808005191404,1.10606426277982
10504,GPM6A,neurons,-0.466942308761297,0.626916256944547
10505,GPM6A,plasma membrane,-0.31369920046536,0.730738800995267
10506,GPM6B,astrocytes,-1.62071049131692,0.197758143713883
10507,GPM6B,axon,-1.99612086991315,0.135861285962536
10508,GPM6B,neurons,-2.43493647003612,0.087603312306542
10509,GPM6B,plasma membrane,-1.03572636576469,0.354968450330449
10510,GPN1,astrocytes,-5.66719279267084,0.003457557746798
10511,GPN1,neurons,-5.20399285219559,0.005494581510862
10512,GPN1,"subcellular,not specified",-3.74687192685587,0.023591426264005
10513,GPN2,"subcellular,not specified",-3.77266172610243,0.022990786595721
10514,GPN3,astrocytes,-5.42602996977348,0.00440053141254
10515,GPN3,"subcellular,not specified",-4.40194902223124,0.012253434398404
10516,GPNMB,astrocytes,-5.50397733191865,0.004070549273829
10517,GPNMB,neurons,-7.01838983060136,0.000895265862614
10518,GPR107,astrocytes,-3.93579589749055,0.019530149143426
10519,GPR107,endosome,-3.88334240365367,0.020581917011785
10520,GPR107,neurons,-4.45806306612812,0.011584780523903
10521,GPR108,astrocytes,-5.01330797118387,0.006648872608893
10522,GPR108,neurons,-4.33334590039274,0.013123563811299
10523,GPR108,"subcellular,not specified",-6.54634473265081,0.001435352618684
10524,GPR125,"subcellular,not specified",-7.47733882957447,0.00056576100048
10525,GPR137,"subcellular,not specified",-8.93084673342997,0.000132246
10526,GPR149,neurons,-4.22213660376892,0.014667272851985
10527,GPR158,axon,-7.25769670475514,0.000704729367488
10528,GPR158,neurons,-4.19964043363886,0.015000969694958
10529,GPR162,neurons,-4.98062436418778,0.006869771978592
10530,GPR17,astrocytes,-5.45327841073856,0.0042822427024
10531,GPR180,astrocytes,-5.41500436187292,0.004449318405348
10532,GPR180,neurons,-4.28685126586331,0.013748146473777
10533,GPR180,"subcellular,not specified",-6.11432261047714,0.002210972952184
10534,GPR37L1,astrocytes,-3.07440330103129,0.046217197909837
10535,GPR37L1,neurons,-3.9887208773794,0.018523392663276
10536,GPR56,astrocytes,-4.17883537533123,0.015316334965132
10537,GPR56,axon,-5.59552981760842,0.003714430843206
10538,GPR56,lysosome,-4.32007047469103,0.013298946270288
10539,GPR56,neurons,-4.3584973887707,0.012797603031319
10540,GPR84,neurons,-3.95839654288317,0.019093705697341
10541,GPR89A,astrocytes,-5.41933094957027,0.004430109623278
10542,GPR89A,"subcellular,not specified",-4.95764201746281,0.007029483705508
10543,GPR98,"subcellular,not specified",-9.96041021454959,4.72333562597451E-05
10544,GPRASP1,astrocytes,-4.03643518020306,0.017660316180464
10545,GPRASP1,axon,-6.27123835271794,0.001889886787085
10546,GPRASP1,large protein complex,-2.86199282504304,0.057154747287518
10547,GPRASP1,neurons,-3.92718828990088,0.019698982587018
10548,GPRASP2,astrocytes,-4.77379224361011,0.008448281394118
10549,GPRASP2,neurons,-4.4520551102247,0.011654590873205
10550,GPRASP2,"subcellular,not specified",-6.16785858172436,0.002095719009791
10551,GPRC5B,astrocytes,-5.22016003573675,0.005406463829781
10552,GPRC5B,"subcellular,not specified",-6.80694290811088,0.001106069091513
10553,GPRIN1,astrocytes,-5.86578043352176,0.002834809801356
10554,GPRIN1,neurons,-2.18355977991482,0.112639843054019
10555,GPRIN1,plasma membrane,-1.94403422891183,0.14312538296892
10556,GPRIN2,neurons,-4.65694857113025,0.009495392755387
10557,GPRIN3,neurons,-5.81797133871228,0.002973631521127
10558,GPRIN3,"subcellular,not specified",-4.1184016547501,0.016270499545496
10559,GPS1,astrocytes,-1.92806046098627,0.145429992264033
10560,GPS1,axon,-3.37326537610351,0.034277525386953
10561,GPS1,large protein complex,-0.581617271615612,0.558993590660931
10562,GPS1,neurons,-1.68210674981959,0.185981746009357
10563,GPS2,astrocytes,-4.50984265190616,0.01100019089871
10564,GPS2,neurons,-3.84462336466606,0.021394457952716
10565,GPS2,"subcellular,not specified",-2.79908566012055,0.060865689117433
10566,GPSM1,astrocytes,-5.95072322157763,0.002603956599645
10567,GPSM1,axon,-3.02502678832763,0.048556520504608
10568,GPSM1,endosome,-1.53780990624008,0.214851130655624
10569,GPSM1,neurons,-1.22472665593618,0.293838008222463
10570,GPSM2,astrocytes,-5.82834811424936,0.002942934358534
10571,GPSM2,neurons,-4.51401141036233,0.010954429210866
10572,GPSM2,"subcellular,not specified",-3.8526465161178,0.021223493729356
10573,GPSM3,neurons,-4.43311338065584,0.011877453015641
10574,GPT2,astrocytes,-1.82117770512574,0.161835044696403
10575,GPT2,mitochondria,-3.4980714515992,0.030255676730491
10576,GPT2,neurons,-3.37926539677769,0.034072475293525
10577,GPT2,"subcellular,not specified",-3.83996419806468,0.02149437087139
10578,GPX1,astrocytes,-1.82748385918772,0.160817699112359
10579,GPX1,large protein complex,-0.976065658170644,0.376790609548593
10580,GPX1,mitochondria,-4.06983084257929,0.017080277518819
10581,GPX1,neurons,-2.69854440655222,0.067303407874222
10582,GPX4,astrocytes,-3.21872369675271,0.040006085587502
10583,GPX4,axon,-3.27442543527779,0.037838603711624
10584,GPX4,golgi,-1.21377828515721,0.297072730845495
10585,GPX4,neurons,-2.25171187007799,0.105218949131176
10586,GPX4,"subcellular,not specified",-3.76773508808949,0.023104333351127
10587,GPX7,astrocytes,-3.51139967295594,0.029855097805954
10588,GPX7,er,-2.3426954517463,0.096068341347918
10589,GPX7,neurons,-3.89460848702018,0.020351340703655
10590,GPX8,astrocytes,-2.34338250981171,0.096002359488444
10591,GPX8,er,-2.0448557250341,0.129398857646474
10592,GPX8,neurons,-4.22574519681878,0.014614440016545
10593,GPX8,"subcellular,not specified",-2.81051747559599,0.06017384583754
10594,GRAMD1A,astrocytes,-5.45357261193937,0.00428098304676
10595,GRAMD1A,axon,-7.49882107961231,0.000553736797092
10596,GRAMD1A,er,-3.9150046191035,0.019940456538405
10597,GRAMD1A,neurons,-3.46415941589758,0.03129930406909
10598,GRAMD1B,astrocytes,-4.27518285827091,0.01390950501834
10599,GRAMD1B,neurons,-3.67406894219674,0.025373018275258
10600,GRAMD1B,peroxisome,-4.53871962339423,0.010687081286114
10601,GRAMD3,astrocytes,-3.47651448446464,0.030914978096946
10602,GRAMD3,neurons,-4.38003975921143,0.012524860632593
10603,GRAMD4,astrocytes,-3.10906310573649,0.044642761300304
10604,GRAMD4,er,-3.22980841113269,0.039565078290836
10605,GRAMD4,neurons,-2.99634861944439,0.049969192200586
10606,GRB10,axon,-3.81600642887467,0.022015546218734
10607,GRB10,large protein complex,-3.81272007993449,0.02208801600099
10608,GRB10,neurons,-3.59646346040474,0.027420524945658
10609,GRB14,neurons,-5.4512001741429,0.004291151469952
10610,GRB2,astrocytes,-1.57614495943753,0.206770673064725
10611,GRB2,axon,-3.77978047636529,0.022827702095229
10612,GRB2,large protein complex,0.352257294827788,1.42227442049697
10613,GRB2,neurons,-1.22548279420735,0.293615910037972
10614,GRB2,"subcellular,not specified",-7.31018362773859,0.000668694249984
10615,GRCC10,astrocytes,-2.29185373885436,0.101078914164827
10616,GRCC10,large protein complex,-0.920959512221982,0.398136840586249
10617,GRCC10,neurons,-4.81325095772068,0.008121414359917
